source_row,country,stream_id,period_start,period_end,reason,source_provisional
2155,UKR,,2019-05-06,2019-05-12,excluded_non_sentinel,True
2156,UKR,,2019-05-13,2019-05-19,excluded_non_sentinel,True
2157,UKR,,2019-10-14,2019-10-20,excluded_non_sentinel,True
2158,UKR,f2db5a970558fea2477e,2019-11-11,2019-11-17,low_testing,True
2159,UKR,f2db5a970558fea2477e,2019-12-16,2019-12-22,low_testing,True
2160,UKR,f2db5a970558fea2477e,2020-01-06,2020-01-12,low_testing,True
2161,UKR,,2020-01-13,2020-01-19,excluded_non_sentinel,True
2162,UKR,f2db5a970558fea2477e,2020-01-13,2020-01-19,low_testing,True
2163,UKR,,2020-01-20,2020-01-26,excluded_non_sentinel,True
2164,UKR,f2db5a970558fea2477e,2020-01-20,2020-01-26,low_testing,True
2165,UKR,,2020-01-27,2020-02-02,excluded_non_sentinel,True
2166,UKR,f2db5a970558fea2477e,2020-01-27,2020-02-02,low_testing,True
2167,UKR,,2020-02-03,2020-02-09,excluded_non_sentinel,True
2168,UKR,f2db5a970558fea2477e,2020-02-03,2020-02-09,low_testing,True
2169,UKR,,2020-02-10,2020-02-16,excluded_non_sentinel,True
2170,UKR,f2db5a970558fea2477e,2020-02-10,2020-02-16,low_testing,True
2171,UKR,,2020-02-17,2020-02-23,excluded_non_sentinel,True
2172,UKR,f2db5a970558fea2477e,2020-02-17,2020-02-23,low_testing,True
2173,UKR,,2020-02-24,2020-03-01,excluded_non_sentinel,True
2174,UKR,f2db5a970558fea2477e,2020-02-24,2020-03-01,low_testing,True
2175,UKR,,2020-03-02,2020-03-08,excluded_non_sentinel,True
2176,UKR,f2db5a970558fea2477e,2020-03-02,2020-03-08,low_testing,True
2177,UKR,,2020-03-09,2020-03-15,excluded_non_sentinel,True
2178,UKR,f2db5a970558fea2477e,2020-03-09,2020-03-15,low_testing,True
2179,UKR,,2020-03-16,2020-03-22,excluded_non_sentinel,True
2180,UKR,f2db5a970558fea2477e,2020-03-16,2020-03-22,eligible,True
2181,UKR,,2020-03-23,2020-03-29,excluded_non_sentinel,True
2182,UKR,,2020-03-30,2020-04-05,excluded_non_sentinel,True
2183,UKR,,2021-01-25,2021-01-31,excluded_non_sentinel,True
2184,UKR,f2db5a970558fea2477e,2021-01-25,2021-01-31,low_testing,True
2185,UKR,,2021-02-01,2021-02-07,excluded_non_sentinel,True
2186,UKR,f2db5a970558fea2477e,2021-02-01,2021-02-07,low_testing,True
2187,UKR,,2021-02-08,2021-02-14,excluded_non_sentinel,True
2188,UKR,,2021-02-22,2021-02-28,excluded_non_sentinel,True
2189,UKR,f2db5a970558fea2477e,2021-02-22,2021-02-28,low_testing,True
2190,UKR,f2db5a970558fea2477e,2021-03-01,2021-03-07,low_testing,True
2191,UKR,,2021-03-15,2021-03-21,excluded_non_sentinel,True
2192,UKR,f2db5a970558fea2477e,2021-03-15,2021-03-21,low_testing,True
2193,UKR,f2db5a970558fea2477e,2021-04-05,2021-04-11,eligible,True
2194,UKR,,2021-04-12,2021-04-18,excluded_non_sentinel,True
2195,UKR,f2db5a970558fea2477e,2021-04-12,2021-04-18,eligible,True
2196,UKR,,2021-04-19,2021-04-25,excluded_non_sentinel,True
2197,UKR,,2021-12-13,2021-12-19,excluded_non_sentinel,True
2198,UKR,,2021-12-20,2021-12-26,excluded_non_sentinel,True
2199,UKR,f2db5a970558fea2477e,2021-12-27,2022-01-02,low_testing,True
2200,UKR,,2022-01-03,2022-01-09,excluded_non_sentinel,True
2201,UKR,f2db5a970558fea2477e,2022-01-03,2022-01-09,low_testing,True
2202,UKR,,2022-01-10,2022-01-16,excluded_non_sentinel,True
2203,UKR,f2db5a970558fea2477e,2022-01-10,2022-01-16,eligible,True
2204,UKR,,2022-01-17,2022-01-23,excluded_non_sentinel,True
2205,UKR,f2db5a970558fea2477e,2022-01-17,2022-01-23,eligible,True
2206,UKR,,2022-01-24,2022-01-30,excluded_non_sentinel,True
2207,UKR,f2db5a970558fea2477e,2022-01-24,2022-01-30,eligible,True
2208,UKR,,2022-01-31,2022-02-06,excluded_non_sentinel,True
2209,UKR,f2db5a970558fea2477e,2022-01-31,2022-02-06,eligible,True
2210,UKR,,2022-02-14,2022-02-20,excluded_non_sentinel,True
2211,UKR,f2db5a970558fea2477e,2022-02-14,2022-02-20,low_testing,True
2212,UKR,,2022-02-21,2022-02-27,excluded_non_sentinel,True
2213,UKR,f2db5a970558fea2477e,2022-02-21,2022-02-27,low_testing,True
2214,UKR,f2db5a970558fea2477e,2022-03-07,2022-03-13,low_testing,True
2215,UKR,f2db5a970558fea2477e,2022-04-18,2022-04-24,low_testing,True
2216,UKR,f2db5a970558fea2477e,2022-05-02,2022-05-08,low_testing,True
2217,UKR,,2022-10-10,2022-10-16,excluded_non_sentinel,True
2218,UKR,,2022-10-31,2022-11-06,excluded_non_sentinel,True
2219,UKR,f2db5a970558fea2477e,2022-10-31,2022-11-06,low_testing,True
2220,UKR,,2022-11-07,2022-11-13,excluded_non_sentinel,True
2221,UKR,f2db5a970558fea2477e,2022-11-07,2022-11-13,eligible,True
2222,UKR,,2022-11-14,2022-11-20,excluded_non_sentinel,True
2223,UKR,f2db5a970558fea2477e,2022-11-14,2022-11-20,eligible,True
2224,UKR,,2022-11-21,2022-11-27,excluded_non_sentinel,True
2225,UKR,f2db5a970558fea2477e,2022-11-21,2022-11-27,eligible,True
2226,UKR,,2022-11-28,2022-12-04,excluded_non_sentinel,True
2227,UKR,f2db5a970558fea2477e,2022-11-28,2022-12-04,eligible,True
2228,UKR,,2022-12-05,2022-12-11,excluded_non_sentinel,True
2229,UKR,f2db5a970558fea2477e,2022-12-05,2022-12-11,eligible,True
2230,UKR,,2022-12-12,2022-12-18,excluded_non_sentinel,True
2231,UKR,f2db5a970558fea2477e,2022-12-12,2022-12-18,eligible,True
2232,UKR,,2022-12-19,2022-12-25,excluded_non_sentinel,True
2233,UKR,f2db5a970558fea2477e,2022-12-19,2022-12-25,eligible,True
2234,UKR,,2022-12-26,2023-01-01,excluded_non_sentinel,True
2235,UKR,f2db5a970558fea2477e,2022-12-26,2023-01-01,eligible,True
2236,UKR,,2023-01-02,2023-01-08,excluded_non_sentinel,True
2237,UKR,f2db5a970558fea2477e,2023-01-02,2023-01-08,eligible,True
2238,UKR,,2023-01-09,2023-01-15,excluded_non_sentinel,True
2239,UKR,f2db5a970558fea2477e,2023-01-09,2023-01-15,eligible,True
2240,UKR,,2023-01-16,2023-01-22,excluded_non_sentinel,True
2241,UKR,f2db5a970558fea2477e,2023-01-16,2023-01-22,eligible,True
2242,UKR,,2023-01-23,2023-01-29,excluded_non_sentinel,True
2243,UKR,f2db5a970558fea2477e,2023-01-23,2023-01-29,eligible,True
2244,UKR,,2023-01-30,2023-02-05,excluded_non_sentinel,True
2245,UKR,f2db5a970558fea2477e,2023-01-30,2023-02-05,eligible,True
2246,UKR,,2023-02-06,2023-02-12,excluded_non_sentinel,True
2247,UKR,f2db5a970558fea2477e,2023-02-06,2023-02-12,eligible,True
2248,UKR,,2023-02-13,2023-02-19,excluded_non_sentinel,True
2249,UKR,f2db5a970558fea2477e,2023-02-13,2023-02-19,eligible,True
2250,UKR,,2023-02-20,2023-02-26,excluded_non_sentinel,True
2251,UKR,f2db5a970558fea2477e,2023-02-20,2023-02-26,eligible,True
2252,UKR,,2023-02-27,2023-03-05,excluded_non_sentinel,True
2253,UKR,f2db5a970558fea2477e,2023-02-27,2023-03-05,eligible,True
2254,UKR,,2023-03-06,2023-03-12,excluded_non_sentinel,True
2255,UKR,f2db5a970558fea2477e,2023-03-06,2023-03-12,eligible,True
2256,UKR,,2023-03-13,2023-03-19,excluded_non_sentinel,True
2257,UKR,f2db5a970558fea2477e,2023-03-13,2023-03-19,eligible,True
2258,UKR,,2023-03-20,2023-03-26,excluded_non_sentinel,True
2259,UKR,f2db5a970558fea2477e,2023-03-20,2023-03-26,eligible,True
2260,UKR,,2023-03-27,2023-04-02,excluded_non_sentinel,True
2261,UKR,f2db5a970558fea2477e,2023-03-27,2023-04-02,eligible,True
2262,UKR,,2023-04-03,2023-04-09,excluded_non_sentinel,True
2263,UKR,f2db5a970558fea2477e,2023-04-03,2023-04-09,eligible,True
2264,UKR,,2023-04-10,2023-04-16,excluded_non_sentinel,True
2265,UKR,f2db5a970558fea2477e,2023-04-10,2023-04-16,eligible,True
2266,UKR,,2023-04-17,2023-04-23,excluded_non_sentinel,True
2267,UKR,f2db5a970558fea2477e,2023-04-17,2023-04-23,eligible,True
2268,UKR,,2023-04-24,2023-04-30,excluded_non_sentinel,True
2269,UKR,f2db5a970558fea2477e,2023-04-24,2023-04-30,eligible,True
2270,UKR,,2023-05-01,2023-05-07,excluded_non_sentinel,True
2271,UKR,f2db5a970558fea2477e,2023-05-01,2023-05-07,eligible,True
2272,UKR,,2023-05-08,2023-05-14,excluded_non_sentinel,True
2273,UKR,f2db5a970558fea2477e,2023-05-08,2023-05-14,low_testing,True
2274,UKR,,2023-05-15,2023-05-21,excluded_non_sentinel,True
2275,UKR,f2db5a970558fea2477e,2023-05-15,2023-05-21,low_testing,True
2276,UKR,f2db5a970558fea2477e,2023-05-22,2023-05-28,eligible,True
2277,UKR,f2db5a970558fea2477e,2023-05-29,2023-06-04,eligible,True
2278,UKR,f2db5a970558fea2477e,2023-06-05,2023-06-11,eligible,True
2279,UKR,f2db5a970558fea2477e,2023-06-12,2023-06-18,low_testing,True
2280,UKR,f2db5a970558fea2477e,2023-06-19,2023-06-25,low_testing,True
2281,UKR,f2db5a970558fea2477e,2023-07-03,2023-07-09,low_testing,True
2282,UKR,f2db5a970558fea2477e,2023-07-10,2023-07-16,low_testing,True
2283,UKR,f2db5a970558fea2477e,2023-09-18,2023-09-24,low_testing,True
2284,UKR,,2023-10-02,2023-10-08,excluded_non_sentinel,True
2285,UKR,f2db5a970558fea2477e,2023-10-02,2023-10-08,low_testing,True
2286,UKR,,2023-10-09,2023-10-15,excluded_non_sentinel,True
2287,UKR,f2db5a970558fea2477e,2023-10-09,2023-10-15,low_testing,True
2288,UKR,,2023-10-16,2023-10-22,excluded_non_sentinel,True
2289,UKR,f2db5a970558fea2477e,2023-10-16,2023-10-22,low_testing,True
2290,UKR,,2023-10-23,2023-10-29,excluded_non_sentinel,True
2291,UKR,f2db5a970558fea2477e,2023-10-23,2023-10-29,eligible,True
2292,UKR,,2023-10-30,2023-11-05,excluded_non_sentinel,True
2293,UKR,f2db5a970558fea2477e,2023-10-30,2023-11-05,low_testing,True
2294,UKR,,2023-11-06,2023-11-12,excluded_non_sentinel,True
2295,UKR,f2db5a970558fea2477e,2023-11-06,2023-11-12,eligible,True
2296,UKR,,2023-11-13,2023-11-19,excluded_non_sentinel,True
2297,UKR,f2db5a970558fea2477e,2023-11-13,2023-11-19,low_testing,True
2298,UKR,,2023-11-20,2023-11-26,excluded_non_sentinel,True
2299,UKR,f2db5a970558fea2477e,2023-11-20,2023-11-26,eligible,True
2300,UKR,,2023-11-27,2023-12-03,excluded_non_sentinel,True
2301,UKR,f2db5a970558fea2477e,2023-11-27,2023-12-03,eligible,True
2302,UKR,,2023-12-04,2023-12-10,excluded_non_sentinel,True
2303,UKR,f2db5a970558fea2477e,2023-12-04,2023-12-10,eligible,True
2304,UKR,,2023-12-11,2023-12-17,excluded_non_sentinel,True
2305,UKR,f2db5a970558fea2477e,2023-12-11,2023-12-17,eligible,True
2306,UKR,,2023-12-18,2023-12-24,excluded_non_sentinel,True
2307,UKR,f2db5a970558fea2477e,2023-12-18,2023-12-24,eligible,True
2308,UKR,,2023-12-25,2023-12-31,excluded_non_sentinel,True
2309,UKR,f2db5a970558fea2477e,2023-12-25,2023-12-31,eligible,True
2310,UKR,,2024-01-01,2024-01-07,excluded_non_sentinel,True
2311,UKR,f2db5a970558fea2477e,2024-01-01,2024-01-07,eligible,True
2312,UKR,,2024-01-08,2024-01-14,excluded_non_sentinel,True
2313,UKR,f2db5a970558fea2477e,2024-01-08,2024-01-14,eligible,True
2314,UKR,,2024-01-15,2024-01-21,excluded_non_sentinel,True
2315,UKR,f2db5a970558fea2477e,2024-01-15,2024-01-21,eligible,True
2316,UKR,,2024-01-22,2024-01-28,excluded_non_sentinel,True
2317,UKR,f2db5a970558fea2477e,2024-01-22,2024-01-28,eligible,True
2318,UKR,,2024-01-29,2024-02-04,excluded_non_sentinel,True
2319,UKR,f2db5a970558fea2477e,2024-01-29,2024-02-04,eligible,True
2320,UKR,,2024-02-05,2024-02-11,excluded_non_sentinel,True
2321,UKR,f2db5a970558fea2477e,2024-02-05,2024-02-11,eligible,True
2322,UKR,,2024-02-12,2024-02-18,excluded_non_sentinel,True
2323,UKR,f2db5a970558fea2477e,2024-02-12,2024-02-18,eligible,True
2324,UKR,,2024-02-19,2024-02-25,excluded_non_sentinel,True
2325,UKR,f2db5a970558fea2477e,2024-02-19,2024-02-25,eligible,True
2326,UKR,,2024-02-26,2024-03-03,excluded_non_sentinel,True
2327,UKR,f2db5a970558fea2477e,2024-02-26,2024-03-03,eligible,True
2328,UKR,,2024-03-04,2024-03-10,excluded_non_sentinel,True
2329,UKR,f2db5a970558fea2477e,2024-03-04,2024-03-10,eligible,True
2330,UKR,,2024-03-11,2024-03-17,excluded_non_sentinel,True
2331,UKR,f2db5a970558fea2477e,2024-03-11,2024-03-17,eligible,True
2332,UKR,,2024-03-18,2024-03-24,excluded_non_sentinel,True
2333,UKR,f2db5a970558fea2477e,2024-03-18,2024-03-24,eligible,True
2334,UKR,,2024-03-25,2024-03-31,excluded_non_sentinel,True
2335,UKR,f2db5a970558fea2477e,2024-03-25,2024-03-31,eligible,True
2336,UKR,,2024-04-01,2024-04-07,excluded_non_sentinel,True
2337,UKR,f2db5a970558fea2477e,2024-04-01,2024-04-07,eligible,True
2338,UKR,,2024-04-08,2024-04-14,excluded_non_sentinel,True
2339,UKR,,2024-04-15,2024-04-21,excluded_non_sentinel,True
2340,UKR,f2db5a970558fea2477e,2024-04-15,2024-04-21,low_testing,True
2341,UKR,,2024-04-22,2024-04-28,excluded_non_sentinel,True
2342,UKR,f2db5a970558fea2477e,2024-04-22,2024-04-28,low_testing,True
2343,UKR,,2024-04-29,2024-05-05,excluded_non_sentinel,True
2344,UKR,f2db5a970558fea2477e,2024-04-29,2024-05-05,low_testing,True
2345,UKR,,2024-05-06,2024-05-12,excluded_non_sentinel,True
2346,UKR,f2db5a970558fea2477e,2024-05-06,2024-05-12,low_testing,True
2347,UKR,,2024-05-13,2024-05-19,excluded_non_sentinel,True
2348,UKR,f2db5a970558fea2477e,2024-05-13,2024-05-19,low_testing,True
2349,UKR,f2db5a970558fea2477e,2024-05-20,2024-05-26,low_testing,True
2350,UKR,f2db5a970558fea2477e,2024-05-27,2024-06-02,low_testing,True
2351,UKR,f2db5a970558fea2477e,2024-06-03,2024-06-09,low_testing,True
2352,UKR,f2db5a970558fea2477e,2024-06-10,2024-06-16,low_testing,True
2353,UKR,f2db5a970558fea2477e,2024-06-17,2024-06-23,low_testing,True
2354,UKR,f2db5a970558fea2477e,2024-06-24,2024-06-30,low_testing,True
2355,UKR,f2db5a970558fea2477e,2024-07-01,2024-07-07,low_testing,True
2356,UKR,f2db5a970558fea2477e,2024-07-08,2024-07-14,low_testing,True
2357,UKR,,2024-07-15,2024-07-21,excluded_non_sentinel,True
2358,UKR,f2db5a970558fea2477e,2024-07-15,2024-07-21,low_testing,True
2359,UKR,f2db5a970558fea2477e,2024-07-22,2024-07-28,low_testing,True
2360,UKR,,2024-07-29,2024-08-04,excluded_non_sentinel,True
2361,UKR,f2db5a970558fea2477e,2024-07-29,2024-08-04,low_testing,True
2362,UKR,f2db5a970558fea2477e,2024-08-05,2024-08-11,low_testing,True
2363,UKR,,2024-08-12,2024-08-18,excluded_non_sentinel,True
2364,UKR,f2db5a970558fea2477e,2024-08-12,2024-08-18,low_testing,True
2365,UKR,,2024-08-19,2024-08-25,excluded_non_sentinel,True
2366,UKR,f2db5a970558fea2477e,2024-08-19,2024-08-25,low_testing,True
2367,UKR,,2024-08-26,2024-09-01,excluded_non_sentinel,True
2368,UKR,f2db5a970558fea2477e,2024-08-26,2024-09-01,low_testing,True
2369,UKR,,2024-09-02,2024-09-08,excluded_non_sentinel,True
2370,UKR,f2db5a970558fea2477e,2024-09-02,2024-09-08,low_testing,True
2371,UKR,,2024-09-09,2024-09-15,excluded_non_sentinel,True
2372,UKR,f2db5a970558fea2477e,2024-09-09,2024-09-15,low_testing,True
2373,UKR,,2024-09-16,2024-09-22,excluded_non_sentinel,True
2374,UKR,f2db5a970558fea2477e,2024-09-16,2024-09-22,low_testing,True
2375,UKR,,2024-09-23,2024-09-29,excluded_non_sentinel,True
2376,UKR,f2db5a970558fea2477e,2024-09-23,2024-09-29,low_testing,True
2377,UKR,,2024-09-30,2024-10-06,excluded_non_sentinel,True
2378,UKR,f2db5a970558fea2477e,2024-09-30,2024-10-06,low_testing,True
2379,UKR,,2024-10-07,2024-10-13,excluded_non_sentinel,True
2380,UKR,f2db5a970558fea2477e,2024-10-07,2024-10-13,low_testing,True
2381,UKR,,2024-10-14,2024-10-20,excluded_non_sentinel,True
2382,UKR,f2db5a970558fea2477e,2024-10-14,2024-10-20,low_testing,True
2383,UKR,,2024-10-21,2024-10-27,excluded_non_sentinel,True
2384,UKR,f2db5a970558fea2477e,2024-10-21,2024-10-27,eligible,True
2385,UKR,,2024-10-28,2024-11-03,excluded_non_sentinel,True
2386,UKR,f2db5a970558fea2477e,2024-10-28,2024-11-03,low_testing,True
2387,UKR,,2024-11-04,2024-11-10,excluded_non_sentinel,True
2388,UKR,f2db5a970558fea2477e,2024-11-04,2024-11-10,eligible,True
2389,UKR,,2024-11-11,2024-11-17,excluded_non_sentinel,True
2390,UKR,f2db5a970558fea2477e,2024-11-11,2024-11-17,low_testing,True
2391,UKR,,2024-11-18,2024-11-24,excluded_non_sentinel,True
2392,UKR,f2db5a970558fea2477e,2024-11-18,2024-11-24,low_testing,True
2393,UKR,,2024-11-25,2024-12-01,excluded_non_sentinel,True
2394,UKR,f2db5a970558fea2477e,2024-11-25,2024-12-01,low_testing,True
2395,UKR,,2024-12-02,2024-12-08,excluded_non_sentinel,True
2396,UKR,f2db5a970558fea2477e,2024-12-02,2024-12-08,low_testing,True
2397,UKR,,2024-12-09,2024-12-15,excluded_non_sentinel,True
2398,UKR,f2db5a970558fea2477e,2024-12-09,2024-12-15,eligible,True
2399,UKR,,2024-12-16,2024-12-22,excluded_non_sentinel,True
2400,UKR,f2db5a970558fea2477e,2024-12-16,2024-12-22,eligible,True
2401,UKR,,2024-12-23,2024-12-29,excluded_non_sentinel,True
2402,UKR,f2db5a970558fea2477e,2024-12-23,2024-12-29,low_testing,True
2403,UKR,,2024-12-30,2025-01-05,excluded_non_sentinel,True
2404,UKR,f2db5a970558fea2477e,2024-12-30,2025-01-05,low_testing,True
2405,UKR,,2025-01-06,2025-01-12,excluded_non_sentinel,True
2406,UKR,f2db5a970558fea2477e,2025-01-06,2025-01-12,eligible,True
2407,UKR,,2025-01-13,2025-01-19,excluded_non_sentinel,True
2408,UKR,f2db5a970558fea2477e,2025-01-13,2025-01-19,eligible,True
2409,UKR,,2025-01-20,2025-01-26,excluded_non_sentinel,True
2410,UKR,f2db5a970558fea2477e,2025-01-20,2025-01-26,eligible,True
2411,UKR,,2025-01-27,2025-02-02,excluded_non_sentinel,True
2412,UKR,f2db5a970558fea2477e,2025-01-27,2025-02-02,eligible,True
2413,UKR,,2025-02-03,2025-02-09,excluded_non_sentinel,True
2414,UKR,f2db5a970558fea2477e,2025-02-03,2025-02-09,eligible,True
2415,UKR,,2025-02-10,2025-02-16,excluded_non_sentinel,True
2416,UKR,f2db5a970558fea2477e,2025-02-10,2025-02-16,eligible,True
2417,UKR,,2025-02-17,2025-02-23,excluded_non_sentinel,True
2418,UKR,f2db5a970558fea2477e,2025-02-17,2025-02-23,eligible,True
2419,UKR,,2025-02-24,2025-03-02,excluded_non_sentinel,True
2420,UKR,f2db5a970558fea2477e,2025-02-24,2025-03-02,eligible,True
2421,UKR,,2025-03-03,2025-03-09,excluded_non_sentinel,True
2422,UKR,f2db5a970558fea2477e,2025-03-03,2025-03-09,eligible,True
2423,UKR,,2025-03-10,2025-03-16,excluded_non_sentinel,True
2424,UKR,f2db5a970558fea2477e,2025-03-10,2025-03-16,eligible,True
2425,UKR,,2025-03-17,2025-03-23,excluded_non_sentinel,True
2426,UKR,f2db5a970558fea2477e,2025-03-17,2025-03-23,eligible,True
2427,UKR,,2025-03-24,2025-03-30,excluded_non_sentinel,True
2428,UKR,f2db5a970558fea2477e,2025-03-24,2025-03-30,eligible,True
2429,UKR,,2025-03-31,2025-04-06,excluded_non_sentinel,True
2430,UKR,f2db5a970558fea2477e,2025-03-31,2025-04-06,eligible,True
2431,UKR,,2025-04-07,2025-04-13,excluded_non_sentinel,True
2432,UKR,f2db5a970558fea2477e,2025-04-07,2025-04-13,eligible,True
2433,UKR,,2025-04-14,2025-04-20,excluded_non_sentinel,True
2434,UKR,f2db5a970558fea2477e,2025-04-14,2025-04-20,eligible,True
2435,UKR,,2025-04-21,2025-04-27,excluded_non_sentinel,True
2436,UKR,f2db5a970558fea2477e,2025-04-21,2025-04-27,eligible,True
2437,UKR,,2025-04-28,2025-05-04,excluded_non_sentinel,True
2438,UKR,f2db5a970558fea2477e,2025-04-28,2025-05-04,eligible,True
2439,UKR,,2025-05-05,2025-05-11,excluded_non_sentinel,True
2440,UKR,f2db5a970558fea2477e,2025-05-05,2025-05-11,eligible,True
2441,UKR,,2025-05-12,2025-05-18,excluded_non_sentinel,True
2442,UKR,f2db5a970558fea2477e,2025-05-12,2025-05-18,low_testing,True
2443,UKR,,2025-05-19,2025-05-25,excluded_non_sentinel,True
2444,UKR,f2db5a970558fea2477e,2025-05-19,2025-05-25,eligible,True
2445,UKR,,2025-05-26,2025-06-01,excluded_non_sentinel,True
2446,UKR,f2db5a970558fea2477e,2025-05-26,2025-06-01,eligible,True
2447,UKR,,2025-06-02,2025-06-08,excluded_non_sentinel,True
2448,UKR,f2db5a970558fea2477e,2025-06-02,2025-06-08,low_testing,True
2449,UKR,,2025-06-09,2025-06-15,excluded_non_sentinel,True
2450,UKR,f2db5a970558fea2477e,2025-06-09,2025-06-15,low_testing,True
2451,UKR,,2025-06-16,2025-06-22,excluded_non_sentinel,True
2452,UKR,f2db5a970558fea2477e,2025-06-16,2025-06-22,low_testing,True
2453,UKR,,2025-06-23,2025-06-29,excluded_non_sentinel,True
2454,UKR,f2db5a970558fea2477e,2025-06-23,2025-06-29,low_testing,True
2455,UKR,,2025-06-30,2025-07-06,excluded_non_sentinel,True
2456,UKR,,2025-07-07,2025-07-13,excluded_non_sentinel,True
2457,UKR,f2db5a970558fea2477e,2025-07-07,2025-07-13,low_testing,True
2458,UKR,,2025-07-14,2025-07-20,excluded_non_sentinel,True
2459,UKR,f2db5a970558fea2477e,2025-07-14,2025-07-20,low_testing,True
2460,UKR,,2025-07-21,2025-07-27,excluded_non_sentinel,True
2461,UKR,f2db5a970558fea2477e,2025-07-21,2025-07-27,low_testing,True
2462,UKR,,2025-07-28,2025-08-03,excluded_non_sentinel,True
2463,UKR,f2db5a970558fea2477e,2025-07-28,2025-08-03,low_testing,True
2464,UKR,,2025-08-04,2025-08-10,excluded_non_sentinel,True
2465,UKR,f2db5a970558fea2477e,2025-08-04,2025-08-10,low_testing,True
2466,UKR,,2025-08-11,2025-08-17,excluded_non_sentinel,True
2467,UKR,f2db5a970558fea2477e,2025-08-11,2025-08-17,low_testing,True
2468,UKR,,2025-08-18,2025-08-24,excluded_non_sentinel,True
2469,UKR,f2db5a970558fea2477e,2025-08-18,2025-08-24,low_testing,True
2470,UKR,,2025-08-25,2025-08-31,excluded_non_sentinel,True
2471,UKR,f2db5a970558fea2477e,2025-08-25,2025-08-31,low_testing,True
2472,UKR,,2025-09-01,2025-09-07,excluded_non_sentinel,True
2473,UKR,f2db5a970558fea2477e,2025-09-01,2025-09-07,eligible,True
2474,UKR,,2025-09-08,2025-09-14,excluded_non_sentinel,True
2475,UKR,f2db5a970558fea2477e,2025-09-08,2025-09-14,low_testing,True
2476,UKR,,2025-09-15,2025-09-21,excluded_non_sentinel,True
2477,UKR,f2db5a970558fea2477e,2025-09-15,2025-09-21,low_testing,True
2478,UKR,,2025-09-22,2025-09-28,excluded_non_sentinel,True
2479,UKR,f2db5a970558fea2477e,2025-09-22,2025-09-28,eligible,True
2480,UKR,,2025-10-06,2025-10-12,excluded_non_sentinel,True
2481,UKR,f2db5a970558fea2477e,2025-10-06,2025-10-12,low_testing,True
2482,UKR,,2025-10-13,2025-10-19,excluded_non_sentinel,True
2483,UKR,f2db5a970558fea2477e,2025-10-13,2025-10-19,low_testing,True
2484,UKR,,2025-10-20,2025-10-26,excluded_non_sentinel,True
2485,UKR,f2db5a970558fea2477e,2025-10-20,2025-10-26,low_testing,True
2486,UKR,,2025-10-27,2025-11-02,excluded_non_sentinel,True
2487,UKR,f2db5a970558fea2477e,2025-10-27,2025-11-02,eligible,True
2488,UKR,,2025-11-03,2025-11-09,excluded_non_sentinel,True
2489,UKR,f2db5a970558fea2477e,2025-11-03,2025-11-09,eligible,True
2490,UKR,,2025-11-10,2025-11-16,excluded_non_sentinel,True
2491,UKR,f2db5a970558fea2477e,2025-11-10,2025-11-16,low_testing,True
2492,UKR,,2025-11-17,2025-11-23,excluded_non_sentinel,True
2493,UKR,f2db5a970558fea2477e,2025-11-17,2025-11-23,eligible,True
2494,UKR,,2025-11-24,2025-11-30,excluded_non_sentinel,True
2495,UKR,f2db5a970558fea2477e,2025-11-24,2025-11-30,eligible,True
2496,UKR,,2025-12-01,2025-12-07,excluded_non_sentinel,True
2497,UKR,f2db5a970558fea2477e,2025-12-01,2025-12-07,eligible,True
2498,UKR,,2025-12-08,2025-12-14,excluded_non_sentinel,True
2499,UKR,f2db5a970558fea2477e,2025-12-08,2025-12-14,eligible,True
2500,UKR,,2025-12-15,2025-12-21,excluded_non_sentinel,True
2501,UKR,f2db5a970558fea2477e,2025-12-15,2025-12-21,eligible,True
2502,UKR,,2025-12-22,2025-12-28,excluded_non_sentinel,True
2503,UKR,f2db5a970558fea2477e,2025-12-22,2025-12-28,eligible,True
2504,UKR,,2025-12-29,2026-01-04,excluded_non_sentinel,True
2505,UKR,f2db5a970558fea2477e,2025-12-29,2026-01-04,eligible,True
2506,UKR,,2026-01-05,2026-01-11,excluded_non_sentinel,True
2507,UKR,f2db5a970558fea2477e,2026-01-05,2026-01-11,eligible,True
2508,UKR,,2026-01-12,2026-01-18,excluded_non_sentinel,True
2509,UKR,f2db5a970558fea2477e,2026-01-12,2026-01-18,eligible,True
2510,UKR,,2026-01-19,2026-01-25,excluded_non_sentinel,True
2511,UKR,f2db5a970558fea2477e,2026-01-19,2026-01-25,eligible,True
2512,UKR,,2026-01-26,2026-02-01,excluded_non_sentinel,True
2513,UKR,f2db5a970558fea2477e,2026-01-26,2026-02-01,eligible,True
2514,UKR,,2026-02-02,2026-02-08,excluded_non_sentinel,True
2515,UKR,f2db5a970558fea2477e,2026-02-02,2026-02-08,eligible,True
2516,UKR,,2026-02-09,2026-02-15,excluded_non_sentinel,True
2517,UKR,f2db5a970558fea2477e,2026-02-09,2026-02-15,eligible,True
2518,UKR,,2026-02-16,2026-02-22,excluded_non_sentinel,True
2519,UKR,f2db5a970558fea2477e,2026-02-16,2026-02-22,eligible,True
2520,UKR,,2026-02-23,2026-03-01,excluded_non_sentinel,True
2521,UKR,f2db5a970558fea2477e,2026-02-23,2026-03-01,eligible,True
2522,UKR,,2026-03-02,2026-03-08,excluded_non_sentinel,True
2523,UKR,f2db5a970558fea2477e,2026-03-02,2026-03-08,eligible,True
