country,period_start,period_end,metric,value,unit,numerator,denominator,frequency,source_id,source_version,source_url,published_at,fetched_at,provisional,dimensions,quality_note
ETH,2000-01-01,2000-12-31,asylum_seekers_origin_stock,14551.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2010-01-01,2010-12-31,refugees_origin_stock,1290.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2010-01-01,2010-12-31,returned_refugees_flow,0.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2011-01-01,2011-12-31,asylum_seekers_origin_stock,507.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2011-01-01,2011-12-31,refugees_origin_stock,1323.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2011-01-01,2011-12-31,returned_refugees_flow,0.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2012-01-01,2012-12-31,asylum_seekers_origin_stock,416.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2012-01-01,2012-12-31,refugees_origin_stock,1326.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2012-01-01,2012-12-31,returned_refugees_flow,0.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2013-01-01,2013-12-31,asylum_seekers_origin_stock,289.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2013-01-01,2013-12-31,refugees_origin_stock,1026.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2013-01-01,2013-12-31,returned_refugees_flow,0.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2014-01-01,2014-12-31,asylum_seekers_origin_stock,282.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2014-01-01,2014-12-31,refugees_origin_stock,967.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2014-01-01,2014-12-31,returned_refugees_flow,0.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2015-01-01,2015-12-31,asylum_seekers_origin_stock,379.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2015-01-01,2015-12-31,refugees_origin_stock,787.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2015-01-01,2015-12-31,returned_refugees_flow,0.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2016-01-01,2016-12-31,asylum_seekers_origin_stock,548.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2016-01-01,2016-12-31,refugees_origin_stock,487.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2016-01-01,2016-12-31,returned_refugees_flow,0.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2017-01-01,2017-12-31,asylum_seekers_origin_stock,691.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2017-01-01,2017-12-31,refugees_origin_stock,469.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2017-01-01,2017-12-31,returned_refugees_flow,0.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2018-01-01,2018-12-31,asylum_seekers_origin_stock,683.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2018-01-01,2018-12-31,refugees_origin_stock,492.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2018-01-01,2018-12-31,returned_refugees_flow,0.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2019-01-01,2019-12-31,asylum_seekers_origin_stock,690.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2019-01-01,2019-12-31,refugees_origin_stock,452.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2019-01-01,2019-12-31,returned_refugees_flow,0.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2020-01-01,2020-12-31,asylum_seekers_origin_stock,663.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2020-01-01,2020-12-31,refugees_origin_stock,373.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2020-01-01,2020-12-31,returned_refugees_flow,0.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2021-01-01,2021-12-31,asylum_seekers_origin_stock,807.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2021-01-01,2021-12-31,refugees_origin_stock,453.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2021-01-01,2021-12-31,returned_refugees_flow,0.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2022-01-01,2022-12-31,asylum_seekers_origin_stock,813.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2022-01-01,2022-12-31,refugees_origin_stock,902.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2022-01-01,2022-12-31,returned_refugees_flow,0.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2023-01-01,2023-12-31,asylum_seekers_origin_stock,1232.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2023-01-01,2023-12-31,refugees_origin_stock,855.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2023-01-01,2023-12-31,returned_refugees_flow,0.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2024-01-01,2024-12-31,asylum_seekers_origin_stock,1659.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2024-01-01,2024-12-31,refugees_origin_stock,1307.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2024-01-01,2024-12-31,returned_refugees_flow,6.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2025-01-01,2025-12-31,asylum_seekers_origin_stock,897.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2025-01-01,2025-12-31,refugees_origin_stock,1265.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2025-01-01,2025-12-31,returned_refugees_flow,0.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2000-01-01,2000-12-31,asylum_seekers_origin_stock,1538.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2000-01-01,2000-12-31,refugees_origin_stock,10208.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2000-01-01,2000-12-31,returned_refugees_flow,1573.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2001-01-01,2001-12-31,asylum_seekers_origin_stock,1887.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2001-01-01,2001-12-31,refugees_origin_stock,8754.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2001-01-01,2001-12-31,returned_refugees_flow,0.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2002-01-01,2002-12-31,asylum_seekers_origin_stock,2364.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2002-01-01,2002-12-31,refugees_origin_stock,26313.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2002-01-01,2002-12-31,returned_refugees_flow,0.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2003-01-01,2003-12-31,asylum_seekers_origin_stock,2129.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2003-01-01,2003-12-31,refugees_origin_stock,24929.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2003-01-01,2003-12-31,returned_refugees_flow,0.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2004-01-01,2004-12-31,asylum_seekers_origin_stock,1610.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2004-01-01,2004-12-31,refugees_origin_stock,19854.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2004-01-01,2004-12-31,returned_refugees_flow,0.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2005-01-01,2005-12-31,asylum_seekers_origin_stock,2004.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2005-01-01,2005-12-31,refugees_origin_stock,18325.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2005-01-01,2005-12-31,returned_refugees_flow,0.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2006-01-01,2006-12-31,asylum_seekers_origin_stock,3160.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2006-01-01,2006-12-31,refugees_origin_stock,12249.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2006-01-01,2006-12-31,returned_refugees_flow,0.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2007-01-01,2007-12-31,asylum_seekers_origin_stock,2560.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2007-01-01,2007-12-31,refugees_origin_stock,13089.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2007-01-01,2007-12-31,returned_refugees_flow,0.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2008-01-01,2008-12-31,asylum_seekers_origin_stock,2276.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2008-01-01,2008-12-31,refugees_origin_stock,12966.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2008-01-01,2008-12-31,returned_refugees_flow,0.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2009-01-01,2009-12-31,asylum_seekers_origin_stock,1755.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2009-01-01,2009-12-31,refugees_origin_stock,16250.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2009-01-01,2009-12-31,returned_refugees_flow,0.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2010-01-01,2010-12-31,asylum_seekers_origin_stock,1518.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2010-01-01,2010-12-31,refugees_origin_stock,15864.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2010-01-01,2010-12-31,returned_refugees_flow,0.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2011-01-01,2011-12-31,asylum_seekers_origin_stock,1384.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2011-01-01,2011-12-31,refugees_origin_stock,15004.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2011-01-01,2011-12-31,returned_refugees_flow,0.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2012-01-01,2012-12-31,asylum_seekers_origin_stock,1976.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2012-01-01,2012-12-31,refugees_origin_stock,15100.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2012-01-01,2012-12-31,returned_refugees_flow,0.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2013-01-01,2013-12-31,asylum_seekers_origin_stock,2730.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2013-01-01,2013-12-31,refugees_origin_stock,3809.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2013-01-01,2013-12-31,returned_refugees_flow,0.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2014-01-01,2014-12-31,asylum_seekers_origin_stock,3833.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2014-01-01,2014-12-31,refugees_origin_stock,4262.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2014-01-01,2014-12-31,returned_refugees_flow,0.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2015-01-01,2015-12-31,asylum_seekers_origin_stock,5985.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2015-01-01,2015-12-31,refugees_origin_stock,4353.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2015-01-01,2015-12-31,returned_refugees_flow,0.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2016-01-01,2016-12-31,asylum_seekers_origin_stock,8484.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2016-01-01,2016-12-31,refugees_origin_stock,4719.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2016-01-01,2016-12-31,returned_refugees_flow,0.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2017-01-01,2017-12-31,asylum_seekers_origin_stock,9285.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2017-01-01,2017-12-31,refugees_origin_stock,5301.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2017-01-01,2017-12-31,returned_refugees_flow,0.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2018-01-01,2018-12-31,asylum_seekers_origin_stock,8058.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2018-01-01,2018-12-31,refugees_origin_stock,5620.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2018-01-01,2018-12-31,returned_refugees_flow,0.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2019-01-01,2019-12-31,asylum_seekers_origin_stock,8032.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2019-01-01,2019-12-31,refugees_origin_stock,5647.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2019-01-01,2019-12-31,returned_refugees_flow,0.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2020-01-01,2020-12-31,asylum_seekers_origin_stock,7964.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2020-01-01,2020-12-31,refugees_origin_stock,5495.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2020-01-01,2020-12-31,returned_refugees_flow,0.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
