country,year,metric,value,unit,n_observations,geographic_scope,population_denominator_compatible,quality_note
ISR,2005,returned_refugees_flow,0.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2006,asylum_seekers_origin_stock,939.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2006,conflict_battle_deaths,477.0,deaths,1,UCDP Israel country unit includes Palestinian territories; not Israeli-nationality deaths,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
ISR,2006,conflict_civilian_targeting_deaths,44.0,deaths,1,UCDP Israel country unit includes Palestinian territories; not Israeli-nationality deaths,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
ISR,2006,conflict_nonstate_deaths,36.0,deaths,1,UCDP Israel country unit includes Palestinian territories; not Israeli-nationality deaths,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
ISR,2006,conflict_total_deaths,557.0,deaths,1,UCDP Israel country unit includes Palestinian territories; not Israeli-nationality deaths,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
ISR,2006,population,7053700.0,people,1,source country definition,True,
ISR,2006,refugees_origin_stock,876.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2006,refugees_origin_stock_change,252.0,people net stock change,2,worldwide destinations by source country of origin,,"Net stock change, not newly displaced people; returns/reclassification also contribute."
ISR,2006,religious_freedom,1.645,V-Dem latent interval score,1,source country definition,True,"Expert-coded freedom of religion; higher = more freedom. Not incident count. PSE unit is West Bank, not combined Palestinian territories."
ISR,2006,returned_refugees_flow,0.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2007,asylum_seekers_origin_stock,946.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2007,conflict_battle_deaths,286.0,deaths,1,UCDP Israel country unit includes Palestinian territories; not Israeli-nationality deaths,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
ISR,2007,conflict_civilian_targeting_deaths,17.0,deaths,1,UCDP Israel country unit includes Palestinian territories; not Israeli-nationality deaths,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
ISR,2007,conflict_nonstate_deaths,235.0,deaths,1,UCDP Israel country unit includes Palestinian territories; not Israeli-nationality deaths,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
ISR,2007,conflict_total_deaths,538.0,deaths,1,UCDP Israel country unit includes Palestinian territories; not Israeli-nationality deaths,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
ISR,2007,population,7180100.0,people,1,source country definition,True,
ISR,2007,refugees_origin_stock,1539.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2007,refugees_origin_stock_change,663.0,people net stock change,2,worldwide destinations by source country of origin,,"Net stock change, not newly displaced people; returns/reclassification also contribute."
ISR,2007,religious_freedom,1.645,V-Dem latent interval score,1,source country definition,True,"Expert-coded freedom of religion; higher = more freedom. Not incident count. PSE unit is West Bank, not combined Palestinian territories."
ISR,2007,returned_refugees_flow,0.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2008,asylum_seekers_origin_stock,1037.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2008,conflict_battle_deaths,708.0,deaths,1,UCDP Israel country unit includes Palestinian territories; not Israeli-nationality deaths,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
ISR,2008,conflict_civilian_targeting_deaths,12.0,deaths,1,UCDP Israel country unit includes Palestinian territories; not Israeli-nationality deaths,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
ISR,2008,conflict_nonstate_deaths,18.0,deaths,1,UCDP Israel country unit includes Palestinian territories; not Israeli-nationality deaths,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
ISR,2008,conflict_total_deaths,738.0,deaths,1,UCDP Israel country unit includes Palestinian territories; not Israeli-nationality deaths,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
ISR,2008,population,7308800.0,people,1,source country definition,True,
ISR,2008,refugees_origin_stock,1486.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2008,refugees_origin_stock_change,-53.0,people net stock change,2,worldwide destinations by source country of origin,,"Net stock change, not newly displaced people; returns/reclassification also contribute."
ISR,2008,religious_freedom,1.645,V-Dem latent interval score,1,source country definition,True,"Expert-coded freedom of religion; higher = more freedom. Not incident count. PSE unit is West Bank, not combined Palestinian territories."
ISR,2008,returned_refugees_flow,0.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2009,asylum_seekers_origin_stock,1054.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2009,conflict_battle_deaths,709.0,deaths,1,UCDP Israel country unit includes Palestinian territories; not Israeli-nationality deaths,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
ISR,2009,conflict_civilian_targeting_deaths,14.0,deaths,1,UCDP Israel country unit includes Palestinian territories; not Israeli-nationality deaths,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
ISR,2009,conflict_nonstate_deaths,28.0,deaths,1,UCDP Israel country unit includes Palestinian territories; not Israeli-nationality deaths,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
ISR,2009,conflict_total_deaths,751.0,deaths,1,UCDP Israel country unit includes Palestinian territories; not Israeli-nationality deaths,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
ISR,2009,population,7485600.0,people,1,source country definition,True,
ISR,2009,refugees_origin_stock,1298.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2009,refugees_origin_stock_change,-188.0,people net stock change,2,worldwide destinations by source country of origin,,"Net stock change, not newly displaced people; returns/reclassification also contribute."
ISR,2009,religious_freedom,1.645,V-Dem latent interval score,1,source country definition,True,"Expert-coded freedom of religion; higher = more freedom. Not incident count. PSE unit is West Bank, not combined Palestinian territories."
ISR,2009,returned_refugees_flow,0.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2010,asylum_seekers_origin_stock,792.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2010,conflict_battle_deaths,65.0,deaths,1,UCDP Israel country unit includes Palestinian territories; not Israeli-nationality deaths,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
ISR,2010,conflict_civilian_targeting_deaths,10.0,deaths,1,UCDP Israel country unit includes Palestinian territories; not Israeli-nationality deaths,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
ISR,2010,conflict_nonstate_deaths,0.0,deaths,1,UCDP Israel country unit includes Palestinian territories; not Israeli-nationality deaths,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
ISR,2010,conflict_total_deaths,75.0,deaths,1,UCDP Israel country unit includes Palestinian territories; not Israeli-nationality deaths,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
ISR,2010,population,7623600.0,people,1,source country definition,True,
ISR,2010,refugees_origin_stock,1290.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2010,refugees_origin_stock_change,-8.0,people net stock change,2,worldwide destinations by source country of origin,,"Net stock change, not newly displaced people; returns/reclassification also contribute."
ISR,2010,religious_freedom,1.645,V-Dem latent interval score,1,source country definition,True,"Expert-coded freedom of religion; higher = more freedom. Not incident count. PSE unit is West Bank, not combined Palestinian territories."
ISR,2010,returned_refugees_flow,0.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2011,asylum_seekers_origin_stock,507.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2011,conflict_battle_deaths,101.0,deaths,1,UCDP Israel country unit includes Palestinian territories; not Israeli-nationality deaths,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
ISR,2011,conflict_civilian_targeting_deaths,1.0,deaths,1,UCDP Israel country unit includes Palestinian territories; not Israeli-nationality deaths,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
ISR,2011,conflict_nonstate_deaths,0.0,deaths,1,UCDP Israel country unit includes Palestinian territories; not Israeli-nationality deaths,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
ISR,2011,conflict_total_deaths,102.0,deaths,1,UCDP Israel country unit includes Palestinian territories; not Israeli-nationality deaths,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
ISR,2011,population,7765800.0,people,1,source country definition,True,
ISR,2011,refugees_origin_stock,1323.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2011,refugees_origin_stock_change,33.0,people net stock change,2,worldwide destinations by source country of origin,,"Net stock change, not newly displaced people; returns/reclassification also contribute."
ISR,2011,religious_freedom,1.645,V-Dem latent interval score,1,source country definition,True,"Expert-coded freedom of religion; higher = more freedom. Not incident count. PSE unit is West Bank, not combined Palestinian territories."
ISR,2011,returned_refugees_flow,0.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2012,asylum_seekers_origin_stock,416.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2012,conflict_battle_deaths,252.0,deaths,1,UCDP Israel country unit includes Palestinian territories; not Israeli-nationality deaths,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
ISR,2012,conflict_civilian_targeting_deaths,1.0,deaths,1,UCDP Israel country unit includes Palestinian territories; not Israeli-nationality deaths,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
ISR,2012,conflict_nonstate_deaths,0.0,deaths,1,UCDP Israel country unit includes Palestinian territories; not Israeli-nationality deaths,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
ISR,2012,conflict_total_deaths,253.0,deaths,1,UCDP Israel country unit includes Palestinian territories; not Israeli-nationality deaths,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
ISR,2012,population,7910500.0,people,1,source country definition,True,
ISR,2012,refugees_origin_stock,1326.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2012,refugees_origin_stock_change,3.0,people net stock change,2,worldwide destinations by source country of origin,,"Net stock change, not newly displaced people; returns/reclassification also contribute."
ISR,2012,religious_freedom,1.645,V-Dem latent interval score,1,source country definition,True,"Expert-coded freedom of religion; higher = more freedom. Not incident count. PSE unit is West Bank, not combined Palestinian territories."
ISR,2012,returned_refugees_flow,0.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2013,asylum_seekers_origin_stock,289.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2013,conflict_battle_deaths,12.0,deaths,1,UCDP Israel country unit includes Palestinian territories; not Israeli-nationality deaths,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
ISR,2013,conflict_civilian_targeting_deaths,0.0,deaths,1,UCDP Israel country unit includes Palestinian territories; not Israeli-nationality deaths,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
ISR,2013,conflict_nonstate_deaths,0.0,deaths,1,UCDP Israel country unit includes Palestinian territories; not Israeli-nationality deaths,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
ISR,2013,conflict_total_deaths,12.0,deaths,1,UCDP Israel country unit includes Palestinian territories; not Israeli-nationality deaths,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
ISR,2013,population,8059500.0,people,1,source country definition,True,
ISR,2013,refugees_origin_stock,1026.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2013,refugees_origin_stock_change,-300.0,people net stock change,2,worldwide destinations by source country of origin,,"Net stock change, not newly displaced people; returns/reclassification also contribute."
ISR,2013,religious_freedom,1.265,V-Dem latent interval score,1,source country definition,True,"Expert-coded freedom of religion; higher = more freedom. Not incident count. PSE unit is West Bank, not combined Palestinian territories."
ISR,2013,returned_refugees_flow,0.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2014,asylum_seekers_origin_stock,282.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2014,conflict_battle_deaths,2409.0,deaths,1,UCDP Israel country unit includes Palestinian territories; not Israeli-nationality deaths,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
ISR,2014,conflict_civilian_targeting_deaths,3.0,deaths,1,UCDP Israel country unit includes Palestinian territories; not Israeli-nationality deaths,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
ISR,2014,conflict_nonstate_deaths,0.0,deaths,1,UCDP Israel country unit includes Palestinian territories; not Israeli-nationality deaths,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
ISR,2014,conflict_total_deaths,2412.0,deaths,1,UCDP Israel country unit includes Palestinian territories; not Israeli-nationality deaths,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
ISR,2014,influenza_sentinel_positivity,0.32416107382550335,positive_fraction,26,reported sentinel surveillance sites,,"Specimen-weighted sentinel positivity, >=26 reported ISO weeks; not population prevalence."
ISR,2014,population,8215700.0,people,1,source country definition,True,
ISR,2014,refugees_origin_stock,967.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2014,refugees_origin_stock_change,-59.0,people net stock change,2,worldwide destinations by source country of origin,,"Net stock change, not newly displaced people; returns/reclassification also contribute."
ISR,2014,religious_freedom,1.265,V-Dem latent interval score,1,source country definition,True,"Expert-coded freedom of religion; higher = more freedom. Not incident count. PSE unit is West Bank, not combined Palestinian territories."
ISR,2014,returned_refugees_flow,0.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2015,asylum_seekers_origin_stock,379.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2015,conflict_battle_deaths,10.0,deaths,1,UCDP Israel country unit includes Palestinian territories; not Israeli-nationality deaths,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
ISR,2015,conflict_civilian_targeting_deaths,7.0,deaths,1,UCDP Israel country unit includes Palestinian territories; not Israeli-nationality deaths,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
ISR,2015,conflict_nonstate_deaths,0.0,deaths,1,UCDP Israel country unit includes Palestinian territories; not Israeli-nationality deaths,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
ISR,2015,conflict_total_deaths,17.0,deaths,1,UCDP Israel country unit includes Palestinian territories; not Israeli-nationality deaths,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
ISR,2015,population,8380100.0,people,1,source country definition,True,
ISR,2015,refugees_origin_stock,787.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2015,refugees_origin_stock_change,-180.0,people net stock change,2,worldwide destinations by source country of origin,,"Net stock change, not newly displaced people; returns/reclassification also contribute."
ISR,2015,religious_freedom,1.265,V-Dem latent interval score,1,source country definition,True,"Expert-coded freedom of religion; higher = more freedom. Not incident count. PSE unit is West Bank, not combined Palestinian territories."
ISR,2015,returned_refugees_flow,0.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2016,asylum_seekers_origin_stock,548.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2016,conflict_battle_deaths,7.0,deaths,1,UCDP Israel country unit includes Palestinian territories; not Israeli-nationality deaths,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
ISR,2016,conflict_civilian_targeting_deaths,5.0,deaths,1,UCDP Israel country unit includes Palestinian territories; not Israeli-nationality deaths,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
ISR,2016,conflict_nonstate_deaths,0.0,deaths,1,UCDP Israel country unit includes Palestinian territories; not Israeli-nationality deaths,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
ISR,2016,conflict_total_deaths,12.0,deaths,1,UCDP Israel country unit includes Palestinian territories; not Israeli-nationality deaths,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
ISR,2016,population,8546000.0,people,1,source country definition,True,
ISR,2016,refugees_origin_stock,487.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2016,refugees_origin_stock_change,-300.0,people net stock change,2,worldwide destinations by source country of origin,,"Net stock change, not newly displaced people; returns/reclassification also contribute."
ISR,2016,religious_freedom,1.265,V-Dem latent interval score,1,source country definition,True,"Expert-coded freedom of religion; higher = more freedom. Not incident count. PSE unit is West Bank, not combined Palestinian territories."
ISR,2016,returned_refugees_flow,0.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2017,asylum_seekers_origin_stock,691.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2017,conflict_battle_deaths,24.0,deaths,1,UCDP Israel country unit includes Palestinian territories; not Israeli-nationality deaths,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
ISR,2017,conflict_civilian_targeting_deaths,2.0,deaths,1,UCDP Israel country unit includes Palestinian territories; not Israeli-nationality deaths,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
ISR,2017,conflict_nonstate_deaths,0.0,deaths,1,UCDP Israel country unit includes Palestinian territories; not Israeli-nationality deaths,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
ISR,2017,conflict_total_deaths,26.0,deaths,1,UCDP Israel country unit includes Palestinian territories; not Israeli-nationality deaths,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
ISR,2017,population,8713300.0,people,1,source country definition,True,
ISR,2017,refugees_origin_stock,469.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2017,refugees_origin_stock_change,-18.0,people net stock change,2,worldwide destinations by source country of origin,,"Net stock change, not newly displaced people; returns/reclassification also contribute."
ISR,2017,religious_freedom,1.265,V-Dem latent interval score,1,source country definition,True,"Expert-coded freedom of religion; higher = more freedom. Not incident count. PSE unit is West Bank, not combined Palestinian territories."
ISR,2017,returned_refugees_flow,0.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2018,asylum_seekers_origin_stock,683.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2018,conflict_battle_deaths,67.0,deaths,1,UCDP Israel country unit includes Palestinian territories; not Israeli-nationality deaths,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
ISR,2018,conflict_civilian_targeting_deaths,11.0,deaths,1,UCDP Israel country unit includes Palestinian territories; not Israeli-nationality deaths,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
ISR,2018,conflict_nonstate_deaths,0.0,deaths,1,UCDP Israel country unit includes Palestinian territories; not Israeli-nationality deaths,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
ISR,2018,conflict_total_deaths,78.0,deaths,1,UCDP Israel country unit includes Palestinian territories; not Israeli-nationality deaths,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
ISR,2018,population,8882800.0,people,1,source country definition,True,
ISR,2018,refugees_origin_stock,492.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2018,refugees_origin_stock_change,23.0,people net stock change,2,worldwide destinations by source country of origin,,"Net stock change, not newly displaced people; returns/reclassification also contribute."
ISR,2018,religious_freedom,1.671,V-Dem latent interval score,1,source country definition,True,"Expert-coded freedom of religion; higher = more freedom. Not incident count. PSE unit is West Bank, not combined Palestinian territories."
ISR,2018,returned_refugees_flow,0.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2019,asylum_seekers_origin_stock,690.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2019,conflict_battle_deaths,80.0,deaths,1,UCDP Israel country unit includes Palestinian territories; not Israeli-nationality deaths,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
ISR,2019,conflict_civilian_targeting_deaths,3.0,deaths,1,UCDP Israel country unit includes Palestinian territories; not Israeli-nationality deaths,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
ISR,2019,conflict_nonstate_deaths,0.0,deaths,1,UCDP Israel country unit includes Palestinian territories; not Israeli-nationality deaths,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
ISR,2019,conflict_total_deaths,83.0,deaths,1,UCDP Israel country unit includes Palestinian territories; not Israeli-nationality deaths,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
ISR,2019,population,9054000.0,people,1,source country definition,True,
ISR,2019,refugees_origin_stock,452.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2019,refugees_origin_stock_change,-40.0,people net stock change,2,worldwide destinations by source country of origin,,"Net stock change, not newly displaced people; returns/reclassification also contribute."
ISR,2019,religious_freedom,1.551,V-Dem latent interval score,1,source country definition,True,"Expert-coded freedom of religion; higher = more freedom. Not incident count. PSE unit is West Bank, not combined Palestinian territories."
ISR,2019,returned_refugees_flow,0.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2020,asylum_seekers_origin_stock,663.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2020,conflict_battle_deaths,7.0,deaths,1,UCDP Israel country unit includes Palestinian territories; not Israeli-nationality deaths,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
ISR,2020,conflict_civilian_targeting_deaths,3.0,deaths,1,UCDP Israel country unit includes Palestinian territories; not Israeli-nationality deaths,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
ISR,2020,conflict_nonstate_deaths,0.0,deaths,1,UCDP Israel country unit includes Palestinian territories; not Israeli-nationality deaths,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
ISR,2020,conflict_total_deaths,10.0,deaths,1,UCDP Israel country unit includes Palestinian territories; not Israeli-nationality deaths,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
ISR,2020,population,9215100.0,people,1,source country definition,True,
ISR,2020,refugees_origin_stock,373.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2020,refugees_origin_stock_change,-79.0,people net stock change,2,worldwide destinations by source country of origin,,"Net stock change, not newly displaced people; returns/reclassification also contribute."
ISR,2020,religious_freedom,1.551,V-Dem latent interval score,1,source country definition,True,"Expert-coded freedom of religion; higher = more freedom. Not incident count. PSE unit is West Bank, not combined Palestinian territories."
ISR,2020,returned_refugees_flow,0.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2021,asylum_seekers_origin_stock,807.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
ISR,2021,conflict_battle_deaths,273.0,deaths,1,UCDP Israel country unit includes Palestinian territories; not Israeli-nationality deaths,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
ISR,2021,conflict_civilian_targeting_deaths,8.0,deaths,1,UCDP Israel country unit includes Palestinian territories; not Israeli-nationality deaths,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
ISR,2021,conflict_nonstate_deaths,0.0,deaths,1,UCDP Israel country unit includes Palestinian territories; not Israeli-nationality deaths,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
